"latitude","longitude","depth","mag"
33.5088333,-116.4525,5.61,0.93
37.6206667,-121.8056667,1.69,1.21
37.562,-118.8741667,3.97,1.16
35.865,-117.7058333,4.92,1.39
36.03,-117.3236667,1.18,1.96
35.8358333,-117.6586667,8.27,0.79
35.5981667,-117.466,9.17,1.27
33.3741667,-116.4255,11.16,0.98
35.7426667,-117.5508333,2.71,0.87
38.8256683,-122.7963333,3.3,0.88
35.892,-117.7148333,8.36,0.85
35.831,-117.6443333,9.15,0.95
40.379,-123.7576667,20.95,1.81
37.618,-118.8373333,2.94,0.03
35.7985,-117.6226667,7.33,1.26
36.2255,-120.7961667,7.55,1.13
32.9435,-117.549,15.11,3.19
38.8103333,-122.822,2.48,1.12
35.665,-117.4908333,2.46,1.59
38.8144989,-122.8221664,3.24,0.57
38.8313333,-122.8141667,1.96,0.27
35.8873333,-117.6966667,4.31,1.18
38.814167,-122.8198318,2.71,0.78
33.51,-116.4483333,7.42,0.63
35.8295,-117.6555,3.62,0.54
38.8199997,-122.8423309,2.14,0.37
37.6388333,-118.8863333,3.28,0.3
37.6213333,-118.8428333,3.67,-0.02
35.6498333,-117.465,1.94,1.38
38.8231659,-122.8081665,3.09,0.9
37.6166667,-118.8413333,1.97,0.47
35.5373333,-120.8091667,6.69,0.87
35.786,-117.6166667,6.6,0.92
34.8831667,-118.7763333,7.84,1.64
34.1146667,-117.3256667,17.47,1.89
37.6186667,-118.8298333,4.15,0.62
38.8170013,-122.8133316,3.05,1.05
35.6863333,-117.5166667,6.45,0.98
35.9023333,-117.7453333,2.37,1.49
35.8796667,-117.688,8.73,0.94
34.253,-116.4336667,8.12,1.58
33.3795,-116.3448333,5.6,1.09
35.6838333,-117.5148333,9.19,2.68
35.6813333,-117.5153333,8.89,3.34
37.6194992,-118.8383331,2.06,1.25
37.6153336,-118.8391647,2.51,1.69
37.6156654,-118.8401642,2.93,1.83
37.632,-118.9128333,5.34,0.31
37.6365,-118.9078333,5.06,0.35
37.6231667,-118.8315,4.3,0.7
37.6198349,-118.836998,2.73,1.06
37.6338348,-118.908165,5.76,1.42
35.6745,-117.4791667,6.42,1.66
37.6388333,-118.9163333,4.92,0.25
35.6818333,-117.5211667,8.42,1.57
37.326,-122.3521667,5.07,1.69
33.0106667,-116.3906667,10.05,1.27
33.0036667,-116.3768333,12.16,1.41
35.9171667,-117.7063333,7.89,0.67
36.0876667,-117.8371667,1.42,1.11
35.6178333,-117.4463333,6.56,1.81
33.489,-116.4308333,9.42,0.92
35.6741667,-117.52,10.45,1.28
35.897,-120.4341667,10.03,0.52
36.8968315,-121.6275024,3.48,1.45
33.5066667,-116.4478333,6.67,1.19
36.1393333,-117.8873333,1.47,2.04
35.9765,-117.459,0.4,1.57
38.7965,-122.8053333,2.06,0.94
33.6645,-116.6868333,15.56,0.7
35.8728333,-117.6938333,5.79,0.93
33.9941667,-117.0165,15.95,1.36
33.4866667,-116.4251667,8.52,0.87
38.8246651,-122.7908325,2.7,2.65
35.7896667,-117.6201667,10.56,1.29
35.683,-117.554,5.86,1.72
35.7896667,-117.6285,9.83,2.06
35.8801667,-117.7311667,2.05,1.34
36.1146667,-117.8636667,4.4,1.24
35.9293333,-117.7065,4.02,1.09
37.6188333,-118.8365,4.43,0.62
36.1156667,-117.667,2.86,0.3
35.8606667,-117.6556667,8.1,0.64
37.0432,-117.8261,7.8,0.7
36.1023333,-117.8796667,2.79,1.63
37.1017,-117.6,9.5,0.5
36.1201667,-117.8846667,7.56,0.51
35.7915,-117.591,7.28,0.44
35.989666,-120.5503311,3.81,2.35
37.5825,-118.9,-0.91,1.02
34.1133333,-117.208,5.88,1.11
34.5905,-116.2715,4.56,1.59
35.7611667,-117.5963333,6.2,1.12
32.8956667,-115.5016667,7.89,1.88
35.8935,-117.6785,4.45,1.1
35.7753333,-117.59,5.9,1.34
34.126,-117.321,10.47,0.9
37.615,-121.8016667,-0.31,1.12
32.8253333,-115.5751667,11.52,1.65
32.8203333,-115.5788333,14.36,1.69
35.8786667,-117.7118333,4.95,0.76
35.632,-117.4261667,6.8,1.21
36.8460007,-121.30867,11.59,1.3
34.0051667,-116.8111667,15.72,2.05
35.6395,-117.554,5.44,1.46
35.6513333,-117.4418333,7.21,0.98
38.7456665,-122.7334976,1.89,2.22
35.8608333,-117.7036667,4.4,0.37
36.079,-117.8398333,0.88,1.38
35.8948333,-117.6863333,2.31,0.77
33.5078333,-116.4488333,5.1,0.81
35.6828333,-117.5386667,6.93,1.13
38.8191667,-122.7965,3.53,0.26
37.9603348,-122.0486679,10.35,1.32
36.0938333,-117.8578333,2.97,1.63
36.1205,-117.856,2.67,0.93
33.646,-116.6983333,15.6,0.78
36.191,-117.867,4.21,0.93
35.6531667,-117.4491667,2.71,1.05
37.0642,-118.3179,0,1.3
33.5086667,-116.4531667,4,0.82
36.2568333,-120.3888333,8.97,1.54
35.681,-117.5601667,8.11,1.01
35.8788333,-117.7116667,10.35,0.96
36.0966667,-117.8653333,2.16,1.67
38.8138351,-122.8216629,2.4,1.49
35.6191667,-117.4318333,5.66,2.37
37.6438333,-119.0346667,-0.57,0.1
33.5073333,-116.4428333,5.74,0.32
38.746666,-122.7304993,1.36,1.21
33.508,-116.4511667,3.18,1
40.4063333,-124.2871667,18.68,2.07
33.4996667,-116.4581667,5.73,3.41
38.8163338,-122.8191681,1.22,0.88
37.3641667,-118.6596667,5.39,1.09
36.5743332,-121.0363312,7.47,1.72
36.420166,-120.6139984,0.95,2.06
38.8483315,-122.8043365,0.4,0.8
38.8339996,-122.7976685,2.27,2.05
37.5631667,-118.8768333,3.21,0.32
35.9873333,-117.4193333,2.83,0.09
36.1228333,-117.8635,3.37,0.16
35.6568333,-117.4566667,5.25,1.82
33.2278333,-116.7378333,11.17,0.54
35.6446667,-117.5475,4.42,1.45
38.828,-122.8521667,2.25,-0.28
38.7531662,-122.7278366,1.11,0.61
36.431,-120.6606667,20.22,2.96
35.68,-117.5123333,9.52,1.1
35.0335,-117.673,0.29,1.65
33.7365,-117.4946667,10.27,0.94
38.822834,-122.8088303,1.47,0.9
33.3031667,-117.477,3.85,0.6
33.2603333,-117.5143333,10.32,0.64
33.8506667,-117.4863333,-0.49,1.41
35.6731667,-117.5278333,7.09,1.84
37.6411667,-118.9195,6.63,0.39
37.442,-121.791,3.9,0.97
35.707,-117.5583333,6.43,1.79
35.9111667,-117.7323333,6.12,1.25
35.7498333,-117.5623333,3.65,1.03
35.6621667,-117.5223333,9.36,1.08
38.8030014,-122.7336655,1.77,0.8
35.6616667,-117.4798333,7.56,2.02
35.8473333,-117.6746667,4.8,0.89
38.8058333,-122.7696667,-0.33,0.63
32.7348333,-115.4153333,13.27,2.08
39.7686667,-121.9863333,20.31,2.79
33.3816667,-116.3941667,12.61,1.23
37.3238333,-122.1046667,-0.33,1.15
38.8180008,-122.8141632,2.56,0.81
35.3668333,-117.8976667,7.76,0.99
37.6683333,-118.8955,1.59,1.11
37.6458333,-118.9541667,4.34,0.52
38.8255005,-122.856163,2.39,0.58
35.962,-117.3433333,3.11,1.04
33.7141667,-117.339,-0.5,1.27
35.8625,-117.6706667,9.46,1
38.7663345,-122.7170029,1.52,1.04
35.6543333,-117.443,7.66,1.1
33.4521667,-116.5715,10.14,0.52
35.9075,-117.6935,1.92,1.62
35.6825,-117.4793333,1.96,1.5
35.6163333,-117.5926667,7.04,1.32
37.7733345,-122.1951675,5.52,2.49
38.8111649,-122.8126678,3,0.89
38.7906685,-122.7276688,0.52,0.92
36.0041656,-120.5841675,0.51,0.67
33.4503333,-116.5726667,10.69,0.48
37.6258333,-119.0458333,-0.89,0.17
37.6381667,-119.049,-0.08,0.08
35.7376667,-117.5703333,6.49,1.09
33.5906667,-116.8108333,4.92,1.1
35.7763333,-117.5681667,6.39,1.34
37.6311684,-118.9526672,5.86,0.82
34.4973333,-118.345,7.63,0.92
35.6168333,-117.4413333,8.48,2.29
33.2225,-116.7396667,12.33,0.73
37.6236667,-118.8411667,3.17,-0.03
34.0243333,-116.7223333,15.57,1.05
34.0215,-116.7181667,14.97,1.32
35.6886667,-117.4731667,6.6,1.44
37.6211662,-118.838501,3.24,1.06
35.6691667,-117.473,7.96,1.9
37.4838333,-118.8521667,2.52,0.69
33.7021667,-116.736,17.69,0.7
37.646,-118.9523333,4.6,0.35
35.8713333,-117.71,5.63,0.93
37.0794,-117.9433,7,0.7
35.8281667,-117.6545,2.51,1.41
37.621,-118.842,2.59,0.17
35.6523333,-117.4666667,7.23,0.67
33.2165,-115.4371667,10.14,1.47
36.8936667,-121.2473333,7.76,0.96
37.6461667,-118.9526667,4.73,0.35
35.6988333,-117.5893333,2.8,0.82
35.777,-117.5878333,3.16,1.82
38.8121681,-122.8193359,2.66,1.03
32.793,-115.618,14.49,1.26
37.4626656,-118.8378296,3.34,2.26
37.4553333,-118.839,0.05,0.83
37.6206665,-118.8398361,3.03,0.94
35.672,-117.5108333,8.2,1.62
38.0111667,-119.0656667,9.45,1.57
35.69,-117.4698333,0.94,0.86
35.868,-117.6846667,8.79,1.13
40.3103333,-122.058,2.84,1.3
35.7585,-117.5743333,3.14,1.87
33.2536667,-116.3606667,7.12,0.59
38.8366661,-122.800499,1.55,0.89
36.0355,-117.8435,1.74,1.95
37.6873333,-119.4203333,-1.07,1.56
38.8103333,-122.8198318,3.18,0.67
38.810833,-122.8199997,3.38,1.81
39.1531677,-123.1813354,0.16,2.4
35.8785,-117.6978333,11.61,0.32
38.0026665,-122.1959991,8.24,1.82
37.6243324,-118.8426666,2.5,0.5
35.7096667,-117.5791667,1.81,0.84
35.6511667,-117.4585,4.68,1.73
35.687,-117.4766667,6.23,0.8
33.58,-116.7181667,11.66,0.33
37.668,-118.9388333,0.12,0.58
33.4183333,-116.4248333,14.14,1.28
39.1573333,-123.178,-0.44,1.3
38.8096657,-122.7843323,1.31,1.08
35.6695,-117.4798333,5.7,1.7
35.8665,-117.6871667,7.76,1.18
35.635,-117.4426667,2.43,1.2
35.8766667,-117.7016667,10.74,0.58
35.8925,-117.7305,8.38,0.78
35.895,-117.7326667,6.99,1.95
37.6209984,-118.8410034,2.97,0.83
38.3487,-118.9104,11.9,0.9
33.4843333,-116.481,13.49,0.67
39.1526667,-123.1768333,3.73,2.73
33.6935,-116.8021667,15.38,0.56
35.672,-117.5025,6.66,0.82
35.8791667,-117.7016667,5.38,0.93
35.7583333,-117.5625,6.74,0.61
37.6218338,-118.8434982,2.97,0.88
35.981,-117.6815,2.44,0.42
37.6199989,-118.8434982,3.36,1.2
35.6455,-117.477,8.61,3.13
35.8765,-117.709,4.98,0.41
35.8743333,-117.689,8.53,0.47
37.6195,-118.8441667,3.43,0.64
37.6198349,-118.8438339,3.47,1.73
37.6203333,-118.8375,4.44,0.36
38.8231659,-122.8078308,2.59,0.55
37.6471667,-119.0245,-1.22,-0.4
37.6186676,-118.8436661,3.34,1.41
37.6196671,-118.8443298,3.33,1.88
35.7133333,-117.5535,6.67,1.14
37.6591667,-118.8313333,3.82,0.44
37.6198349,-118.8399963,3.79,1.49
38.8515015,-122.7985001,0.79,0.57
38.8110008,-122.793663,3.09,0.76
38.8143349,-122.8216629,3.73,0.56
37.62,-118.8403333,3.32,0.03
37.6233333,-118.8343333,3.97,0.47
33.221,-116.7366667,12.1,0.56
37.6238333,-118.8386667,3.75,0.02
37.6241667,-118.84,3.42,0.03
33.0773333,-115.5966667,8.73,1.31
37.5608333,-118.87,4.14,0.17
37.6191667,-118.839,3.97,0.46
35.7468333,-117.582,6.86,1.71
33.9928333,-117.0373333,14.04,1.29
35.8661667,-117.689,5.86,0.72
37.6213333,-118.8401667,3.71,0.01
37.619,-118.8416667,4.02,0.32
37.6206667,-118.8445,3.38,0.11
37.6181679,-118.8408356,3.48,1.6
37.6201668,-118.8416672,3.6,2.09
35.6331667,-117.4751667,4.34,1.12
35.8081667,-117.6145,10.98,0.71
37.6186667,-118.8455,3.23,0.24
36.0718333,-117.85,1.84,1.71
37.5163345,-121.7516632,10.49,1.07
37.6204987,-118.8448334,2.68,0.89
37.2026672,-118.2611694,11.92,2.2
38.8079987,-122.7738342,1.36,0.88
35.9345,-117.7106667,3.76,0.36
37.6160011,-118.8454971,3.25,2.54
36.0721667,-117.8513333,1.77,1.68
38.8123322,-122.7969971,3.27,0.54
35.7741667,-117.6048333,6.8,0.58
35.8885,-117.6835,3.86,0.77
37.624,-118.84,3.38,0.24
37.6198333,-118.839,4,0.52
37.6208344,-118.8421631,2.7,0.75
37.6209984,-118.8406677,3.52,1.02
37.6195,-118.8426667,3.64,2.84
35.646,-117.4498333,5.69,0.86
33.4755,-116.5601667,9.57,0.97
33.5065,-116.986,6.55,1.9
35.6848333,-117.5036667,9.21,1.23
35.7391667,-117.5323333,6.11,0.83
38.8126678,-122.7873306,2.72,0.99
35.7125,-117.5606667,9.4,0.7
36.073,-117.855,1.27,2.7
33.8716667,-117.5051667,-0.5,0.87
37.0726,-117.9505,5.2,1.2
33.9288333,-118.3113333,21.05,1.57
33.9313333,-118.2983333,16.15,1.22
38.9840012,-123.0621643,4.53,1.76
38.8226662,-122.7610016,1.92,1.01
37.4778333,-118.7861667,2.37,1.03
38.8298,-120.3001,14.3,1
35.6103333,-117.5901667,5.6,1.92
34.4461667,-117.9466667,10.11,1.81
35.6261667,-117.3448333,8.01,0.37
35.8151667,-118.513,9.39,1.21
37.6216667,-118.8708333,1.69,-0.23
33.6388333,-116.6836667,13.4,0.33
33.9413333,-116.7038333,18.29,0.8
34.4463333,-117.949,11.19,0.83
35.6863333,-117.4741667,3.9,0.62
38.8348351,-122.7969971,1.98,0.94
35.8703333,-117.7131667,5.68,0.88
33.8186667,-116.0891667,7.97,1.77
37.1806679,-121.5764999,2.02,1.78
35.7218333,-117.5516667,3.51,1.1
39.2781667,-123.5926667,-0.31,1.39
36.5385,-121.0945,7.31,1.07
35.6665,-117.493,1.8,0.91
34.4451667,-117.9483333,11.41,0.96
33.5216667,-116.734,2.59,0.07
35.963,-120.365,9.82,0.57
37.8883324,-121.9863358,8.98,1.73
33.8353333,-117.4961667,-0.53,1.5
35.5798333,-117.3661667,7.94,0.4
35.4888333,-118.2921667,3.1,1.04
35.895,-117.7286667,8.8,0.53
38.8219986,-122.7659988,2.05,0.99
38.8025,-122.3721667,12.2,0.87
33.6011667,-116.8041667,5.54,0.19
38.838,-122.7848333,1.92,0.24
35.8945,-117.6816667,3.98,0.29
35.6171667,-117.4705,9.21,-0.01
37.5771667,-118.797,5,0.55
34.4433333,-117.9453333,11.17,1.25
37.6628333,-118.9055,1.8,0.57
35.6825,-117.5226667,4.33,1.87
34.4455,-117.9471667,10.94,1.17
34.4468333,-117.9478333,11.37,0.94
38.8088333,-122.7926667,3.18,0.22
34.4451667,-117.9478333,11.29,1.02
34.4453333,-117.9446667,12.26,0.87
34.4441667,-117.946,11.36,1.06
37.6321667,-119.0231667,0.92,2.17
37.6325,-119.024,0.3,0.14
34.4433333,-117.9421667,12.17,1.34
34.4463333,-117.9433333,11.53,0.87
37.538,-118.882,0.98,0.34
35.6906667,-117.4146667,2.26,-0.14
34.4475,-117.9441667,9.97,1.64
34.4411667,-117.9445,12.1,0.85
35.77,-117.5955,4.39,0.47
35.9111667,-117.6956667,4.53,0.72
37.3956667,-118.6773333,10.44,1.42
37.5601654,-118.8728333,4.18,1.82
37.622,-118.988,0.9,0.19
34.0263333,-117.0235,6.39,1.67
35.3653333,-117.8738333,8.45,0.47
35.8683333,-117.6793333,9.63,0.31
36.0375,-117.841,3.15,-0.03
35.8878333,-117.713,11.76,0.05
33.6773333,-116.7695,10.98,0.57
33.6833333,-116.552,12.4,1.5
35.6483333,-117.5751667,6.78,0.72
35.6725,-117.5231667,2.36,0.86
37.5610008,-118.8724976,4.34,1.82
33.1178333,-115.7061667,10.46,1.37
37.6316667,-119.0356667,-0.82,0.69
34.258,-116.4271667,2.58,1.92
35.627,-117.437,10.54,0.85
35.9065,-117.7026667,7.12,0.77
37.559,-118.8721667,3.8,0.23
37.632,-119.0241667,0.15,0.54
36.0343333,-117.8438333,1.87,0.89
35.9556667,-117.6851667,1.08,0.94
34.2573333,-116.4255,2.79,1.51
37.667,-118.898,1.03,0.37
38.777668,-122.7300034,1.24,1.94
38.779335,-122.7310028,1.57,0.94
37.6333333,-119.0216667,0.32,0.78
38.7788315,-122.7289963,1.36,0.65
37.6336667,-119.0253333,0.39,0.27
37.6348333,-119.0233333,0.55,0.88
37.6658333,-118.8976667,1.68,0.86
37.6206667,-118.8715,2.98,1.51
37.6318333,-119.0265,0.53,0.39
37.6323333,-119.0241667,0.52,0.34
37.6325,-119.0256667,0.24,0.35
37.6321667,-119.0235,0.59,0.33
37.6318333,-119.019,0.93,0.23
41.4418333,-122.2191667,-1.69,1.01
37.6323333,-119.0223333,0.56,0.24
37.632,-119.0376667,-0.82,0.08
37.6283333,-119.0328333,0.26,0.03
37.6326667,-119.0255,0.04,0.28
37.6336667,-119.0245,-0.11,0.22
34.4423333,-117.9418333,11.99,0.53
34.4463333,-117.9425,11.88,0.47
35.8618333,-117.695,9.36,0.33
32.9106667,-116.2215,10.07,1.15
37.622,-118.8723333,2.95,0.41
35.8695,-117.6903333,8.62,0.83
38.832,-122.7893333,2.15,1.31
35.71,-117.514,4.69,0.62
34.0228333,-117.5366667,2.84,0.85
37.6795,-118.9,1.56,-0.03
32.648,-115.9838333,10.52,1.3
36.1613333,-118.1783333,1.73,1.15
39.7728333,-121.9851667,18.67,1.83
36.1876667,-117.8633333,3.3,1.48
33.6435,-116.678,15.53,0.24
37.6613333,-118.8328333,3.19,-0.07
37.6631667,-118.825,4.26,0.37
35.6738333,-117.5395,4.51,0.8
37.6601667,-118.8266667,4.17,0.35
35.8626667,-117.7085,10.19,0.61
40.4073333,-124.1405,22.16,1.59
35.8435,-117.7331667,5.89,0.83
35.6605,-117.4471667,2.81,-0.16
38.8088341,-122.8219986,3.2,0.37
39.7736667,-121.9821667,20.25,2.85
38.006,-118.7663333,2.66,1.35
35.6436667,-117.4495,8.38,1.59
37.6683333,-118.8985,2.38,0.75
36.0363333,-117.8458333,1.54,1.85
38.8036652,-122.8216629,3.07,0.8
35.6071667,-117.4746667,9.4,2.38
33.9916667,-117.1728333,14.52,1.5
33.9916667,-117.1741667,15.76,0.83
35.9033333,-117.6825,11.71,0.62
38.8248333,-122.824,1.21,0.41
35.6678333,-117.5356667,8.41,1.29
35.663,-117.4875,4.94,0.59
35.8746667,-117.644,12.59,0.63
35.6776667,-117.4026667,7.97,1.4
35.8681667,-117.6933333,6.95,0.68
34.4445,-117.9408333,10.43,0.95
33.226,-116.737,11.64,0.39
35.8595,-117.6763333,8.17,1.5
35.8453333,-117.691,5.57,0.37
35.6733333,-117.5346667,6.11,1.52
37.586,-119.0063333,2.73,0.14
35.643,-117.4571667,7.23,1.83
35.6406667,-117.4571667,7.67,2.36
36.1908333,-117.8636667,2.93,1.21
35.8701667,-117.6943333,7.92,0.72
35.6778333,-117.47,6.8,0.6
36.5365,-121.1236667,6.35,2.03
35.6756667,-117.5213333,4.57,0.43
35.9013333,-117.6913333,6.71,2.1
35.9891667,-120.9456667,5.94,1.23
35.7415,-117.56,8.71,1.23
35.7353333,-117.5715,9.32,1.05
33.8656667,-118.4361667,14.61,1.22
36.2141667,-117.8476667,8.39,1.07
36.0391667,-117.8431667,1.86,2.49
37.6221667,-118.852,4.18,0.39
37.6238333,-118.8518333,3.29,-0.02
35.6741667,-117.483,4.4,1.63
33.6221667,-119.0183333,8.73,2.47
35.6943333,-117.5263333,6.06,1.52
38.8196678,-122.7598343,1.7,0.56
32.9893333,-115.9236667,7.92,0.97
33.6773333,-116.7128333,13.94,-0.1
37.6696667,-118.8985,1.88,-0.1
33.6738333,-116.7443333,13.8,0.36
35.6838333,-117.427,3.89,0.94
36.0396667,-117.8461667,1.77,0.89
38.8126678,-122.7946701,3.06,0.83
35.7421667,-117.5473333,7.64,0.73
35.6128333,-117.4641667,9.81,1.51
37.6213333,-118.8528333,4.02,0.63
37.6203333,-118.8546667,3.86,1.51
35.6808333,-117.517,5.26,1.24
38.8353348,-122.7953339,1.95,0.88
35.6845,-117.5026667,1.78,0.76
36.032,-117.3153333,2.23,1.73
35.7275,-117.5543333,4.51,0.85
37.6201667,-118.853,3.91,1.36
33.2185,-115.5668333,2.81,1.72
38.8393333,-122.829,2.23,0.32
32.8273333,-116.0846667,10.07,1.14
38.8311653,-122.8085022,3.24,0.56
35.7823333,-117.641,8.02,2.21
35.8941667,-117.725,4.59,0.92
34.1553333,-117.3781667,9.83,1.22
35.6416667,-117.4693333,6.04,0.68
33.1221667,-116.0663333,11.53,0.88
38.8336678,-122.8098297,2.01,0.56
36.1921667,-117.8561667,3.07,1.52
35.8466667,-117.6771667,7.89,1.29
35.8443333,-117.6723333,8.79,1.77
35.8455,-117.6721667,9.77,1.3
35.8466667,-117.6668333,9.37,2.07
35.7833333,-117.5673333,6.99,0.81
35.8673333,-117.6875,8.21,1.63
36.0941667,-117.8515,1.9,0.84
37.6195,-118.8396667,2.29,0.31
36.196,-117.8655,2.68,0.98
35.0315,-117.6801667,0.26,1.6
35.8596667,-117.6901667,4.93,1.98
35.7245,-117.4886667,2.19,1.04
36.196,-117.8613333,3.55,1.38
36.1975,-117.8596667,2.62,0.92
37.5805,-118.8645,5.33,0.19
37.615,-118.8405,2.98,1.02
36.4453333,-121.0218333,4.8,1.4
35.8903333,-117.6736667,4.34,0.77
38.8195,-122.8181686,2.49,0.33
38.7971649,-122.7701645,0.38,0.59
34.0691667,-117.2696667,17.61,0.99
35.7635,-117.5675,6.26,0.67
40.4686667,-121.5231667,2.97,0.4
38.3471,-118.9215,10.1,0.8
36.1865,-117.8571667,1.93,1.67
35.9771667,-117.772,6.13,1.29
35.8751667,-117.684,6.25,0.47
33.977,-116.3775,9.49,1.31
37.4848333,-118.8353333,3.25,1.82
36.2061667,-117.8695,3.31,1.21
37.6105,-118.896,2.95,0.22
35.375,-117.7511667,2.95,0.8
35.9608333,-120.5095,3.25,1.08
35.9906667,-117.3453333,8.09,0.76
36.1835,-117.8646667,2.39,1.86
37.1136,-117.5084,7.2,0.3
35.9908333,-117.3528333,5.27,1.19
35.8691667,-117.6923333,7.78,0.76
35.9853333,-117.3606667,3.88,1.08
37.564,-118.8756667,2.47,0.51
35.943,-117.488,0.98,0.96
33.5845,-116.8155,5.22,1.99
35.8686667,-117.7205,7.49,-0.13
35.354,-117.8181667,7.22,1.34
36.064,-117.86,2.93,0.58
33.1606667,-115.653,2.42,3.34
33.1613333,-115.6581667,1.4,1.9
35.3713333,-117.747,2.03,1.5
35.8361667,-117.67,4.59,0.64
33.9561667,-117.123,15.22,2.39
35.8926667,-117.7288333,7.68,0.63
34.1053333,-116.7991667,4.16,0.78
38.7901649,-122.7273331,0.89,0.77
38.7906685,-122.7289963,0.82,0.83
40.3268333,-121.2973333,-1.34,0.97
35.3571667,-117.8238333,6.71,1.31
33.8723333,-116.1943333,9.24,0.98
35.8946667,-117.7346667,6.51,1.51
39.4798,-120.2829,10,-0.2
38.8196678,-122.7614975,1.99,0.64
37.6883,-118.0003,10.4,0.9
36.0331667,-117.3211667,1.49,1.55
36.0335,-117.3155,1.44,1.93
35.6291667,-117.461,5.1,0.68
35.7995,-117.6255,9.74,1.74
33.5923333,-116.8006667,6.1,0.59
38.8358345,-122.796669,1.99,0.41
37.5606667,-118.8763333,3.67,0.63
38.8253326,-122.7496643,1,0.97
39.127,-122.9593333,0.45,1.65
40.3693333,-122.1055,14.41,1.81
36.1513333,-117.9281667,2,1.61
35.8818333,-117.7165,1.56,0.96
36.1901667,-117.8515,2.92,1.47
34.4706667,-117.9778333,8.92,0.55
36.2071667,-117.8543333,2.14,1.38
34.0875,-117.2215,5.28,0.97
38.8250008,-122.8046646,2.77,0.55
35.6461667,-117.467,8.46,1.73
35.8611667,-117.69,1.86,0.69
35.8146667,-117.6243333,10.17,0.8
35.665,-117.4596667,7.35,0.18
35.3668333,-117.8783333,7.18,2.06
35.9023333,-117.7478333,8.81,0.82
36.186,-117.8566667,2.24,1.52
38.8219986,-122.809166,2.58,0.55
36.122,-120.7418333,3.94,1.04
35.6968333,-117.5968333,3.55,0.69
37.6031667,-119.0358333,1.47,0.54
37.602,-119.0328333,1.68,0.34
35.8958333,-117.7523333,5.57,0.56
36.1085,-117.8866667,3.38,1.14
36.1881667,-117.8666667,2.53,1.42
34.0193333,-116.6941667,14.03,0.87
35.8986667,-117.748,1.35,1.53
35.8656667,-117.711,3.36,1.25
37.6028333,-119.0343333,1.62,0.33
36.2141667,-117.8803333,1.95,0.92
33.3378333,-116.3558333,13.16,0.96
38.8273315,-122.796669,2.36,0.88
32.8291667,-116.0816667,9.22,1.14
33.222,-116.7398333,12.28,0.79
32.8268333,-116.0895,9.68,1.36
36.2086667,-117.876,3.46,1.38
35.6783333,-117.5173333,7.37,0.85
35.8248333,-117.6668333,1.68,0.78
36.1878333,-117.8651667,2.56,2.37
39.2319,-120.0967,7.2,0.1
35.8976667,-117.6723333,2.2,0.1
36.1818333,-117.8636667,4.68,1.06
33.5761667,-116.8298333,3.49,0.25
33.472,-116.506,12.88,1.05
36.1841667,-117.8646667,2.96,1.5
36.1843333,-117.8668333,2.3,3.62
36.0381667,-117.7101667,2.27,0.67
35.7866667,-117.6111667,3.56,0.76
35.9443333,-117.3493333,1.41,1.37
33.9646667,-116.7485,16.12,0.61
35.7136667,-117.5605,5.28,1.08
38.8021667,-122.7836667,3.85,0.27
36.1896667,-117.8685,2.86,1.81
35.9508333,-117.6825,4.98,0.71
38.8134995,-122.7971649,2.03,0.77
36.1873333,-117.8595,2.97,1.46
35.6453333,-117.4728333,5.1,1.25
39.8278333,-123.1593333,11.19,1.74
35.7778333,-117.5715,11.31,0.86
38.8153343,-122.8263321,1.68,0.56
38.8129997,-122.7908325,2.89,1.13
33.2226667,-116.7455,11.69,1.79
37.6155,-121.7976667,-0.25,1.25
38.7869987,-122.7419968,1.4,0.89
35.5476667,-117.5283333,4.52,1.54
35.9443333,-117.482,0.75,0.65
34.0613333,-117.7693333,9.95,1.2
36.1981667,-117.862,3.44,1.26
35.8691667,-117.6633333,11.32,0.78
33.418,-116.4071667,11.6,0.97
38.8105011,-122.8206635,2.89,0.37
38.8113333,-122.8203333,3.07,0.2
38.6776667,-122.7368333,5.71,1.35
35.823,-117.6503333,2.97,1.82
36.1813333,-117.8661667,2.16,1.83
35.7368333,-117.5746667,7.81,0.62
39.4598,-120.2281,3.5,-0.1
36.1871667,-117.8615,3.98,1.02
36.1905,-117.8611667,4.35,1.27
36.1906667,-117.8618333,2.95,1.46
36.1848333,-117.8648333,2.48,1.83
35.363,-117.8763333,9.36,0.8
36.191,-117.8673333,3.84,1.37
36.1806667,-117.8665,-0.29,1.5
36.186,-117.8645,2.93,1.42
39.2382,-120.0834,8.1,-0.4
36.1995,-117.8731667,2.76,1.24
32.8076667,-115.5763333,9.36,1.13
36.1883333,-117.8598333,2.48,1.15
35.8991667,-117.7421667,1.93,0.79
37.6405,-118.9076667,2.48,-0.06
38.8186684,-122.819664,2.56,0.56
36.1873333,-117.8593333,2.49,1.26
35.5376667,-117.5315,2.27,0.86
35.8503333,-117.6598333,12.21,1.16
36.5816667,-121.075,6.39,1.02
35.6373333,-117.4696667,4.71,1.01
35.635,-117.4615,4.81,1.06
36.1871667,-117.8681667,2.87,1.18
36.1808333,-117.8641667,2.52,1.44
36.187,-117.8616667,2.91,1.48
36.1733333,-117.8508333,8.44,1.07
33.1846667,-115.6148333,3.13,1.57
36.1776667,-117.8925,-0.29,2.57
35.621,-117.4386667,5.08,1.33
38.838665,-122.8176651,0.81,0.35
36.1851667,-117.8671667,3.65,1.01
36.1906667,-117.8758333,4.84,1.19
